Unnamed: 0,supply_id,parent_id,priority,start_day,end_date,estdur,device_type,battery_type,d_estdur
271,H13825620,H13825250,1,1/4/2022,30/04/2022,32,DIESEL,JSU|ZSF,2.0
272,H13825622,H13825250,1,1/4/2022,30/04/2022,19,GENERATOR,POW|ZSF,2.0
273,H13825624,H13825250,1,1/4/2022,30/04/2022,29,DRAWWORK,JSU|POW|LEK,0.5
274,H13825626,H13825250,1,1/4/2022,30/04/2022,22,DRAWWORK,NAJ|LEK|JSU|ZSF,1.0
275,H13825628,H13825250,1,1/4/2022,30/04/2022,40,DRAWWORK,POW|LEK|ZSF,1.0
276,H13825630,H13825250,1,1/4/2022,30/04/2022,10,DIESEL,JSU,0.5
277,H13825632,H13825250,1,1/4/2022,30/04/2022,19,DRAWWORK,LEK|NAJ,1.0
278,H13825634,H13825250,1,1/4/2022,30/04/2022,3,GENERATOR,NAJ|JSU|POW|LEK,1.5
279,H13825636,H13825250,1,1/4/2022,30/04/2022,32,DRAWWORK,LEK|POW|NAJ,0.5
280,H13825638,H13825250,1,1/4/2022,30/04/2022,42,MUDPUMP,LEK|JSU|POW,0.5
281,H13825640,H13825250,1,1/4/2022,30/04/2022,31,GENERATOR,NAJ|LEK|JSU,1.5
282,H13825642,H13825250,1,1/4/2022,30/04/2022,39,MUDPUMP,LEK|POW,1.0
283,H13825644,H13825250,1,1/4/2022,30/04/2022,31,MUDPUMP,NAJ,0.5
284,H13825646,H13825250,1,1/4/2022,30/04/2022,33,MUDPUMP,LEK|POW|NAJ|ZSF,0.5
285,H13825648,H13825250,1,1/4/2022,30/04/2022,12,DIESEL,NAJ|POW|JSU,1.0
286,H13825650,H13825250,1,1/4/2022,30/04/2022,9,GENERATOR,ZSF|NAJ|LEK,2.0
287,H13825652,H13825250,1,1/4/2022,30/04/2022,23,DIESEL,ZSF,1.5
288,H13825654,H13825250,1,1/4/2022,30/04/2022,22,DRILL,LEK|NAJ|POW|ZSF,0.5
289,H13825656,H13825250,1,1/4/2022,30/04/2022,2,GENERATOR,POW|ZSF,2.0
290,H13825658,H13825250,1,1/4/2022,30/04/2022,10,DIESEL,JSU,0.5
291,H13825660,H13825250,1,1/4/2022,30/04/2022,33,DRAWWORK,POW|JSU|LEK,1.0
292,H13825662,H13825250,1,1/4/2022,30/04/2022,41,DRILL,POW,2.0
293,H13825664,H13825250,1,1/4/2022,30/04/2022,11,GENERATOR,NAJ|LEK,2.0
294,H13825666,H13825250,1,1/4/2022,30/04/2022,23,DRAWWORK,ZSF|NAJ|JSU,0.5
295,H13825690,,1,1/4/2022,30/04/2022,12,DRAWWORK,LEK|POW|JSU,1.0
296,H13825692,,1,1/4/2022,30/04/2022,13,GENERATOR,LEK|POW,1.0
297,H13825694,,1,1/4/2022,30/04/2022,11,DIESEL,JSU|ZSF,0.5
298,H13825696,,1,1/4/2022,30/04/2022,12,GENERATOR,ZSF|NAJ,1.0
299,H13825700,,1,1/4/2022,30/04/2022,31,MUDPUMP,ZSF|JSU|LEK|NAJ,1.5
300,H13825702,,1,15/04/2022,15/05/2022,9,GENERATOR,NAJ|POW|JSU,0.5
301,H13825704,H13825702,1,15/04/2022,15/05/2022,59,DRAWWORK,NAJ|JSU|LEK|ZSF,0.5
302,H13825706,,1,15/04/2022,15/05/2022,41,MUDPUMP,POW|NAJ|LEK|ZSF,1.5
303,H13825711,H13825706,1,15/04/2022,15/05/2022,41,DIESEL,ZSF|NAJ|LEK,1.0
304,H13825716,H13825706,1,15/04/2022,15/05/2022,9,DRAWWORK,JSU|NAJ,0.5
305,H13825721,H13825706,1,15/04/2022,15/05/2022,42,DRILL,NAJ,0.5
306,H13825726,H13825706,1,15/04/2022,15/05/2022,23,DRAWWORK,LEK|JSU,1.0
307,H13825731,H13825706,1,15/04/2022,15/05/2022,11,DRILL,JSU|NAJ,2.0
308,H13825736,H13825706,1,15/04/2022,15/05/2022,59,GENERATOR,NAJ|ZSF|LEK,1.5
309,H13825741,H13825706,1,15/04/2022,15/05/2022,18,MUDPUMP,LEK|POW,0.5
310,H13825746,H13825706,1,15/04/2022,15/05/2022,20,GENERATOR,POW|NAJ|JSU|LEK,2.0
311,H13825751,H13825706,1,15/04/2022,15/05/2022,28,MUDPUMP,NAJ,1.0
312,H13825756,H13825706,1,15/04/2022,15/05/2022,29,DRILL,NAJ,2.0
313,H13825761,H13825706,1,15/04/2022,15/05/2022,69,DIESEL,NAJ|JSU|ZSF|POW,1.5
314,H13825766,H13825706,1,15/04/2022,15/05/2022,42,GENERATOR,NAJ,1.0
315,H13825771,H13825706,1,15/04/2022,15/05/2022,20,DRILL,LEK|NAJ|ZSF|JSU,1.0
316,H13825776,H13825706,1,15/04/2022,15/05/2022,8,GENERATOR,JSU,1.5
317,H13825781,H13825706,1,15/04/2022,15/05/2022,8,DRILL,LEK|JSU,0.5
318,H13825786,H13825706,1,15/04/2022,15/05/2022,33,MUDPUMP,ZSF,0.5
319,H13825791,H13825706,1,15/04/2022,15/05/2022,52,MUDPUMP,LEK|POW,1.0
320,H13825796,H13825706,1,15/04/2022,15/05/2022,12,GENERATOR,ZSF|NAJ,1.5
321,H13825801,H13825706,1,15/04/2022,15/05/2022,50,GENERATOR,POW|ZSF,0.5
322,H13825806,H13825706,1,15/04/2022,15/05/2022,9,DRAWWORK,LEK|POW|NAJ,0.5
323,H13825811,H13825706,1,15/04/2022,15/05/2022,18,MUDPUMP,NAJ|ZSF|POW|LEK,1.5
324,H13825816,H13825706,1,15/04/2022,15/05/2022,32,DIESEL,JSU,1.0
325,H13825821,H13825706,1,15/04/2022,15/05/2022,13,GENERATOR,POW|NAJ|JSU,0.5
326,H13825826,H13825706,1,15/04/2022,15/05/2022,2,MUDPUMP,ZSF|LEK|POW,0.5
327,H13825831,H13825706,1,15/04/2022,15/05/2022,30,DIESEL,NAJ|ZSF|POW|LEK,1.0
328,H13825836,H13825706,1,15/04/2022,15/05/2022,62,DIESEL,ZSF,2.0
329,H13825841,,1,15/04/2022,15/05/2022,42,DRAWWORK,POW|JSU,1.5
330,H13825854,H13825841,1,15/04/2022,15/05/2022,42,DRILL,ZSF|LEK|POW|JSU,0.5
331,H13825867,H13825841,1,15/04/2022,15/05/2022,11,DRILL,POW|NAJ|JSU|ZSF,2.0
332,H13825880,H13825841,1,15/04/2022,15/05/2022,2,DRAWWORK,POW,0.5
333,H13825893,H13825841,1,15/04/2022,15/05/2022,32,DIESEL,ZSF|NAJ|LEK|JSU,1.0
334,H13825906,H13825841,1,15/04/2022,15/05/2022,42,DRAWWORK,ZSF|POW,2.0
335,H13825919,H13825841,1,15/04/2022,15/05/2022,10,DRILL,NAJ,2.0
336,H13825932,H13825841,1,15/04/2022,15/05/2022,12,DIESEL,LEK|JSU,0.5
337,H13825945,H13825841,1,15/04/2022,15/05/2022,12,DRILL,ZSF,1.0
338,H13825958,H13825841,1,15/04/2022,15/05/2022,28,MUDPUMP,ZSF|JSU|NAJ,1.0
339,H13825971,H13825841,1,15/04/2022,15/05/2022,3,DRILL,LEK|NAJ|JSU|ZSF,0.5
340,H13825984,H13825841,1,15/04/2022,15/05/2022,32,DIESEL,LEK|NAJ,1.0
341,H13825997,H13825841,1,15/04/2022,15/05/2022,52,DRAWWORK,POW|ZSF|NAJ|JSU,1.5
342,H13826010,H13825841,1,15/04/2022,15/05/2022,23,DRAWWORK,JSU,0.5
343,H13826023,H13825841,1,15/04/2022,15/05/2022,63,DIESEL,JSU|ZSF|NAJ,0.5
344,H13826036,H13825841,1,15/04/2022,15/05/2022,31,MUDPUMP,ZSF|JSU|NAJ,1.5
345,H13826049,H13825841,1,15/04/2022,15/05/2022,30,DIESEL,LEK|ZSF,1.0
346,H13826062,H13825841,1,15/04/2022,15/05/2022,51,GENERATOR,JSU|ZSF|NAJ,0.5
347,H13826075,H13825841,1,15/04/2022,15/05/2022,42,GENERATOR,NAJ,0.5
348,H13826088,H13825841,1,15/04/2022,15/05/2022,13,DIESEL,JSU|ZSF,1.0
349,H13826101,H13825841,1,15/04/2022,15/05/2022,10,DRAWWORK,POW,2.0
350,H13826114,H13825841,1,15/04/2022,15/05/2022,13,MUDPUMP,POW|ZSF,1.5
351,H13826127,H13825841,1,15/04/2022,15/05/2022,42,DRILL,NAJ|ZSF|LEK|POW,0.5
352,H13826140,H13825841,1,15/04/2022,15/05/2022,22,GENERATOR,JSU|ZSF|LEK,2.0
353,H13826153,H13825841,1,15/04/2022,15/05/2022,42,MUDPUMP,NAJ|LEK|POW,1.0
354,H13826166,H13825841,1,15/04/2022,15/05/2022,51,DRAWWORK,ZSF|NAJ|JSU,2.0
355,H13826179,H13825841,1,15/04/2022,15/05/2022,12,DIESEL,LEK,1.5
356,H13826192,H13825841,1,15/04/2022,15/05/2022,11,DRILL,LEK|POW,1.0
357,H13826205,H13825841,1,15/04/2022,15/05/2022,33,MUDPUMP,ZSF|LEK,1.0
358,H13826218,H13825841,1,15/04/2022,15/05/2022,12,GENERATOR,ZSF|LEK,1.5
359,H13826231,H13825841,1,15/04/2022,15/05/2022,22,DIESEL,JSU,0.5
360,H13826244,H13825841,1,15/04/2022,15/05/2022,10,DRILL,ZSF,0.5
361,H13826257,H13825841,1,15/04/2022,15/05/2022,32,DIESEL,LEK|ZSF|NAJ|JSU,1.0
362,H13826270,H13825841,1,15/04/2022,15/05/2022,8,DRAWWORK,LEK|POW|JSU,1.0
363,H13826283,H13825841,1,15/04/2022,15/05/2022,43,GENERATOR,LEK,2.0
364,H13826296,H13825841,1,15/04/2022,15/05/2022,52,DIESEL,ZSF|NAJ|JSU,1.5
365,H13826309,H13825841,1,15/04/2022,15/05/2022,10,DRILL,LEK|NAJ,1.0
366,H13826322,H13825841,1,15/04/2022,15/05/2022,29,MUDPUMP,NAJ|ZSF|JSU|POW,1.0
367,H13826335,H13825841,1,15/04/2022,15/05/2022,12,DRAWWORK,JSU|NAJ,1.5
368,H13826348,H13825841,1,15/04/2022,15/05/2022,42,DRILL,LEK|JSU|POW,0.5
369,H13826361,H13825841,1,15/04/2022,15/05/2022,13,DRILL,ZSF,0.5
370,H13826374,H13825841,1,15/04/2022,15/05/2022,41,DRAWWORK,POW,1.0
371,H13826387,H13825841,1,15/04/2022,15/05/2022,22,MUDPUMP,LEK|JSU|ZSF,0.5
372,H13826400,H13825841,1,15/04/2022,15/05/2022,38,DIESEL,NAJ,1.0
373,H13826413,H13825841,1,15/04/2022,15/05/2022,13,DIESEL,LEK|JSU|NAJ,2.0
374,H13826426,H13825841,1,15/04/2022,15/05/2022,13,GENERATOR,POW|NAJ|LEK,2.0
375,H13826439,H13825841,1,15/04/2022,15/05/2022,33,DRILL,LEK|NAJ|JSU|POW,0.5
376,H13826452,H13825841,1,15/04/2022,15/05/2022,2,DRAWWORK,JSU|LEK,1.0
377,H13826465,,1,15/04/2022,15/05/2022,51,GENERATOR,NAJ|ZSF|POW,1.0
378,H13826478,H13826465,1,15/04/2022,15/05/2022,22,MUDPUMP,ZSF|JSU|NAJ|LEK,0.5
379,H13826491,H13826465,1,15/04/2022,15/05/2022,8,MUDPUMP,NAJ|LEK|ZSF|JSU,1.0
380,H13826504,H13826465,1,15/04/2022,15/05/2022,9,DRAWWORK,POW,1.5
381,H13826517,H13826465,1,15/04/2022,15/05/2022,10,DIESEL,LEK|JSU|ZSF,0.5
382,H13826530,H13826465,1,15/04/2022,15/05/2022,10,DRAWWORK,ZSF|LEK|NAJ|JSU,0.5
383,H13826543,H13826465,1,15/04/2022,15/05/2022,32,MUDPUMP,NAJ|POW|JSU|ZSF,1.5
384,H13826556,H13826465,1,15/04/2022,15/05/2022,48,DIESEL,LEK|ZSF,1.0
385,H13826569,H13826465,1,15/04/2022,15/05/2022,21,MUDPUMP,JSU,0.5
386,H13826582,H13826465,1,15/04/2022,15/05/2022,29,MUDPUMP,JSU|ZSF,0.5
387,H13826595,H13826465,1,15/04/2022,15/05/2022,33,MUDPUMP,JSU|NAJ|ZSF|LEK,1.0
388,H13826608,H13826465,1,15/04/2022,15/05/2022,3,GENERATOR,LEK|POW,2.0
389,H13826621,H13826465,1,15/04/2022,15/05/2022,12,DRAWWORK,POW|LEK|JSU|ZSF,1.5
390,H13826634,H13826465,1,15/04/2022,15/05/2022,12,GENERATOR,ZSF,0.5
391,H13826647,H13826465,1,15/04/2022,15/05/2022,50,DRILL,POW|ZSF|LEK,2.0
392,H13826660,H13826465,1,15/04/2022,15/05/2022,22,DRILL,LEK|NAJ|ZSF|JSU,0.5
393,H13826673,H13826465,1,15/04/2022,15/05/2022,33,DIESEL,POW|LEK,1.0
394,H13826686,H13826465,1,15/04/2022,15/05/2022,32,GENERATOR,NAJ|POW|LEK,2.0
395,H13826699,H13826465,1,15/04/2022,15/05/2022,2,DRAWWORK,JSU|LEK|POW|ZSF,2.0
396,H13826712,H13826465,1,15/04/2022,15/05/2022,53,GENERATOR,POW|ZSF|JSU,0.5
397,H13826725,H13826465,1,15/04/2022,15/05/2022,2,DRILL,LEK|NAJ|ZSF|POW,1.0
398,H13826738,H13826465,1,15/04/2022,15/05/2022,12,DRAWWORK,POW|JSU|NAJ|LEK,1.0
399,H13826751,H13826465,1,15/04/2022,15/05/2022,8,GENERATOR,ZSF,0.5
400,H13826764,H13826465,1,15/04/2022,15/05/2022,8,DIESEL,NAJ|LEK|ZSF|JSU,1.0
401,H13826777,H13826465,1,1/5/2022,31/05/2022,31,DIESEL,LEK|NAJ|ZSF,2.0
402,H13826790,H13826465,1,1/5/2022,31/05/2022,3,DRILL,JSU|ZSF|LEK|POW,1.5
403,H13826803,H13826465,1,1/5/2022,31/05/2022,43,MUDPUMP,NAJ|POW|ZSF,1.0
404,H13826816,H13826465,1,1/5/2022,31/05/2022,28,GENERATOR,ZSF,1.0
405,H13826829,H13826465,1,1/5/2022,31/05/2022,13,DRILL,JSU|POW|LEK,1.5
406,H13826842,H13826465,1,1/5/2022,31/05/2022,41,GENERATOR,POW|LEK|ZSF|NAJ,0.5
407,H13826855,H13826465,1,1/5/2022,31/05/2022,43,DRILL,NAJ|LEK|POW,0.5
408,H13826868,H13826465,1,1/5/2022,31/05/2022,9,DRILL,ZSF|NAJ,1.0
409,H13826881,H13826465,1,1/5/2022,31/05/2022,40,DRILL,JSU|LEK|POW,0.5
410,H13826894,H13826465,1,1/5/2022,31/05/2022,43,DRILL,JSU|NAJ|POW|ZSF,1.0
411,H13826907,H13826465,1,1/5/2022,31/05/2022,31,DRAWWORK,LEK|ZSF|JSU,2.0
412,H13826920,H13826465,1,1/5/2022,31/05/2022,38,DRILL,POW|NAJ|LEK|JSU,2.0
413,H13826933,H13826465,1,1/5/2022,31/05/2022,10,DRAWWORK,ZSF|POW|NAJ,0.5
414,H13826946,H13826465,1,1/5/2022,31/05/2022,42,DRILL,POW|NAJ|ZSF,1.0
415,H13826959,H13826465,1,1/5/2022,31/05/2022,42,GENERATOR,LEK|NAJ,1.0
416,H13826972,H13826465,1,1/5/2022,31/05/2022,13,DIESEL,JSU|NAJ,0.5
417,H13826985,H13826465,1,1/5/2022,31/05/2022,31,DIESEL,NAJ|POW|ZSF,1.0
418,H13826998,H13826465,1,1/5/2022,31/05/2022,2,MUDPUMP,POW|LEK|JSU|ZSF,1.5
419,H13827011,H13826465,1,1/5/2022,31/05/2022,9,DRAWWORK,ZSF,0.5
420,H13827024,H13826465,1,1/5/2022,31/05/2022,10,DRILL,ZSF|POW|LEK,0.5
421,H13827037,H13826465,1,1/5/2022,31/05/2022,21,GENERATOR,NAJ|POW,1.5
422,H13827050,H13826465,1,1/5/2022,31/05/2022,2,DRAWWORK,POW,1.0
423,H13827063,H13826465,1,1/5/2022,31/05/2022,11,DIESEL,JSU|NAJ,0.5
424,H13827076,H13826465,1,1/5/2022,31/05/2022,42,MUDPUMP,JSU|ZSF|POW|NAJ,0.5
425,H13827089,,1,1/5/2022,31/05/2022,10,GENERATOR,POW|ZSF|NAJ|JSU,1.0
426,H13827092,H13827089,1,1/5/2022,31/05/2022,28,DIESEL,JSU|LEK|ZSF|POW,2.0
427,H13827095,H13827089,1,1/5/2022,31/05/2022,2,MUDPUMP,NAJ,1.5
428,H13827098,H13827089,1,1/5/2022,31/05/2022,10,MUDPUMP,NAJ,0.5
429,H13827101,H13827089,1,1/5/2022,31/05/2022,32,GENERATOR,NAJ,2.0
430,H13827104,H13827089,1,1/5/2022,31/05/2022,31,DIESEL,POW,0.5
431,H13827107,H13827089,1,1/5/2022,31/05/2022,31,DIESEL,ZSF,1.0
432,H13827110,H13827089,1,1/5/2022,31/05/2022,69,MUDPUMP,JSU,2.0
433,H13827113,,1,1/5/2022,31/05/2022,42,MUDPUMP,ZSF|NAJ|LEK|JSU,2.0
434,H13827121,H13827113,1,1/5/2022,31/05/2022,21,DIESEL,LEK|JSU|POW,0.5
435,H13827129,H13827113,1,1/5/2022,31/05/2022,33,MUDPUMP,LEK|NAJ,1.0
436,H13827137,H13827113,1,1/5/2022,31/05/2022,12,DRILL,POW|LEK|NAJ,1.0
437,H13827145,H13827113,1,1/5/2022,31/05/2022,41,MUDPUMP,JSU|POW,0.5
438,H13827153,H13827113,1,1/5/2022,31/05/2022,32,MUDPUMP,JSU|ZSF|POW,1.0
439,H13827161,H13827113,1,1/5/2022,31/05/2022,11,MUDPUMP,JSU|NAJ,1.5
440,H13827169,H13827113,1,1/5/2022,31/05/2022,42,MUDPUMP,ZSF,0.5
441,H13827177,H13827113,1,1/5/2022,31/05/2022,20,GENERATOR,ZSF|NAJ|POW|JSU,0.5
442,H13827185,H13827113,1,1/5/2022,31/05/2022,32,MUDPUMP,POW|ZSF|LEK|NAJ,1.5
443,H13827193,H13827113,1,1/5/2022,31/05/2022,11,DRILL,NAJ,1.0
444,H13827201,H13827113,1,1/5/2022,31/05/2022,48,DRAWWORK,ZSF,0.5
445,H13827209,H13827113,1,1/5/2022,31/05/2022,41,DRILL,JSU|LEK|ZSF,0.5
446,H13827217,H13827113,1,1/5/2022,31/05/2022,13,GENERATOR,LEK|POW|ZSF,1.0
447,H13827225,H13827113,1,1/5/2022,31/05/2022,33,DRAWWORK,JSU|ZSF|NAJ,2.0
448,H13827233,H13827113,1,1/5/2022,31/05/2022,43,DRAWWORK,NAJ|JSU|LEK|POW,1.5
449,H13827241,H13827113,1,1/5/2022,31/05/2022,22,MUDPUMP,POW|LEK|NAJ,0.5
450,H13827249,H13827113,1,1/5/2022,31/05/2022,19,DRAWWORK,ZSF|JSU|NAJ,2.0
451,H13827257,H13827113,1,1/5/2022,31/05/2022,12,DRILL,NAJ,1.0
452,H13827309,,1,1/5/2022,31/05/2022,2,DRILL,NAJ|POW,2.0
453,H13827319,H13827309,1,1/5/2022,31/05/2022,51,DRAWWORK,NAJ|POW|LEK|ZSF,1.5
454,H13827329,H13827309,1,1/5/2022,31/05/2022,11,DIESEL,NAJ,1.0
455,H13827339,H13827309,1,1/5/2022,31/05/2022,52,DIESEL,NAJ|ZSF|POW|JSU,1.0
456,H13827349,H13827309,1,1/5/2022,31/05/2022,63,GENERATOR,ZSF|JSU|NAJ|LEK,1.5
457,H13827359,H13827309,1,1/5/2022,31/05/2022,43,DRILL,ZSF|JSU|POW|LEK,0.5
458,H13827369,H13827309,1,1/5/2022,31/05/2022,21,DRAWWORK,POW|NAJ,0.5
459,H13827379,H13827309,1,1/5/2022,31/05/2022,12,DRILL,LEK,1.0
460,H13827389,H13827309,1,1/5/2022,31/05/2022,28,DIESEL,NAJ,1.0
461,H13827399,H13827309,1,1/5/2022,31/05/2022,33,DRILL,NAJ,2.0
462,H13827409,H13827309,1,1/5/2022,31/05/2022,12,DRAWWORK,POW,1.5
463,H13827419,H13827309,1,1/5/2022,31/05/2022,13,DIESEL,NAJ,1.0
464,H13827429,H13827309,1,1/5/2022,31/05/2022,3,GENERATOR,POW,1.0
465,H13827439,H13827309,1,1/5/2022,31/05/2022,29,GENERATOR,LEK|POW|ZSF,1.5
466,H13827449,H13827309,1,1/5/2022,31/05/2022,60,DRAWWORK,POW|LEK|ZSF,0.5
467,H13827459,H13827309,1,1/5/2022,31/05/2022,10,DIESEL,ZSF|POW|LEK|JSU,0.5
468,H13827469,H13827309,1,1/5/2022,31/05/2022,51,DRILL,POW|ZSF,1.0
469,H13827479,H13827309,1,1/5/2022,31/05/2022,42,MUDPUMP,NAJ,0.5
470,H13827489,H13827309,1,1/5/2022,31/05/2022,19,GENERATOR,NAJ|LEK,1.0
471,H13827499,H13827309,1,1/5/2022,31/05/2022,30,DIESEL,ZSF|JSU|POW|NAJ,2.0
472,H13827509,H13827309,1,1/5/2022,31/05/2022,41,GENERATOR,POW|NAJ|JSU,2.0
473,H13827519,H13827309,1,1/5/2022,31/05/2022,18,DRAWWORK,ZSF|NAJ|LEK|POW,0.5
474,H13827529,H13827309,1,1/5/2022,31/05/2022,12,DRAWWORK,JSU|POW,1.0
475,H13827539,H13827309,1,1/5/2022,31/05/2022,30,DRAWWORK,POW|JSU|NAJ,1.0
476,H13827549,H13827309,1,1/5/2022,31/05/2022,62,DIESEL,NAJ|JSU|POW|LEK,0.5
477,H13827559,H13827309,1,1/5/2022,31/05/2022,38,DRAWWORK,ZSF,1.0
478,H13827569,H13827309,1,1/5/2022,31/05/2022,39,GENERATOR,NAJ,1.5
479,H13827579,H13827309,1,1/5/2022,31/05/2022,28,DRAWWORK,NAJ|LEK|ZSF|POW,0.5
480,H13827589,H13827309,1,1/5/2022,31/05/2022,22,MUDPUMP,POW|LEK,0.5
481,H13827599,H13827309,1,1/5/2022,31/05/2022,31,GENERATOR,LEK|JSU|ZSF,1.5
482,H13827609,H13827309,1,1/5/2022,31/05/2022,13,MUDPUMP,NAJ|ZSF|POW|LEK,1.0
483,H13827619,H13827309,1,1/5/2022,31/05/2022,60,MUDPUMP,POW|NAJ,0.5
484,H13827629,H13827309,1,1/5/2022,31/05/2022,40,MUDPUMP,LEK|POW|ZSF|JSU,0.5
485,H13827639,H13827309,1,1/5/2022,31/05/2022,31,DIESEL,POW|NAJ,1.0
486,H13827649,H13827309,1,1/5/2022,31/05/2022,33,GENERATOR,LEK|ZSF,2.0
487,H13827659,H13827309,1,1/5/2022,31/05/2022,11,DIESEL,ZSF|LEK|JSU,1.5
488,H13827669,H13827309,1,1/5/2022,31/05/2022,19,DRILL,ZSF|LEK,0.5
489,H13827679,H13827309,1,1/5/2022,31/05/2022,30,GENERATOR,POW|LEK,2.0
490,H13827689,H13827309,1,1/5/2022,31/05/2022,51,DIESEL,ZSF|NAJ|LEK|JSU,0.5
491,H13827699,H13827309,1,1/5/2022,31/05/2022,41,DRAWWORK,ZSF|NAJ,1.0
492,H13827709,H13827309,1,1/5/2022,31/05/2022,11,DRILL,LEK|JSU|ZSF|NAJ,2.0
493,H13827719,H13827309,1,1/5/2022,31/05/2022,52,GENERATOR,LEK|NAJ,2.0
494,H13827729,H13827309,1,1/5/2022,31/05/2022,62,DRAWWORK,JSU|LEK|ZSF|POW,0.5
495,H13827739,,1,1/5/2022,31/05/2022,42,DRAWWORK,NAJ,1.0
496,H13827744,H13827739,1,1/5/2022,31/05/2022,22,GENERATOR,LEK|NAJ,1.0
497,H13827749,H13827739,1,1/5/2022,31/05/2022,32,DIESEL,ZSF|POW,0.5
498,H13827754,H13827739,1,1/5/2022,31/05/2022,2,GENERATOR,LEK,1.0
499,H13827759,H13827739,1,1/5/2022,31/05/2022,52,MUDPUMP,NAJ|JSU,1.5
500,H13827764,H13827739,1,1/5/2022,31/05/2022,31,GENERATOR,JSU|NAJ|POW|LEK,0.5
501,H13827769,H13827739,1,15/05/2022,15/06/2022,31,DRAWWORK,LEK|JSU|ZSF|NAJ,0.5
502,H13827774,H13827739,1,15/05/2022,15/06/2022,11,MUDPUMP,JSU,1.5
503,H13827779,H13827739,1,15/05/2022,15/06/2022,11,DIESEL,ZSF|JSU,1.0
504,H13827784,,1,15/05/2022,15/06/2022,32,DRAWWORK,JSU|LEK|NAJ,0.5
505,H13827789,H13827784,1,15/05/2022,15/06/2022,39,DRILL,ZSF|NAJ,0.5
506,H13827794,H13827784,1,15/05/2022,15/06/2022,58,DRAWWORK,LEK|NAJ,1.0
507,H13827799,H13827784,1,15/05/2022,15/06/2022,61,DRILL,LEK|JSU|ZSF|POW,2.0
508,H13827804,H13827784,1,15/05/2022,15/06/2022,10,GENERATOR,ZSF,1.5
509,H13827809,H13827784,1,15/05/2022,15/06/2022,12,MUDPUMP,ZSF|POW,0.5
510,H13827814,H13827784,1,15/05/2022,15/06/2022,41,GENERATOR,LEK|POW|ZSF,2.0
511,H13827819,H13827784,1,15/05/2022,15/06/2022,51,MUDPUMP,JSU|ZSF|LEK|NAJ,1.0
512,H13827824,H13827784,1,15/05/2022,15/06/2022,22,DRILL,NAJ,2.0
513,H13827829,,1,15/05/2022,15/06/2022,23,DIESEL,NAJ|LEK,1.5
514,H13827833,H13827829,1,15/05/2022,15/06/2022,18,GENERATOR,ZSF|NAJ,1.0
515,H13827837,H13827829,1,15/05/2022,15/06/2022,12,DRILL,JSU|NAJ|POW|ZSF,1.0
516,H13827841,H13827829,1,15/05/2022,15/06/2022,13,GENERATOR,NAJ,1.5
517,H13827845,H13827829,1,15/05/2022,15/06/2022,11,DRILL,NAJ,0.5
518,H13827849,H13827829,1,15/05/2022,15/06/2022,12,MUDPUMP,LEK|POW|JSU,0.5
519,H13827853,H13827829,1,15/05/2022,15/06/2022,21,MUDPUMP,ZSF|JSU,1.0
520,H13827857,H13827829,1,15/05/2022,15/06/2022,13,GENERATOR,NAJ|JSU|POW|LEK,1.5
521,H13827861,H13827829,1,15/05/2022,15/06/2022,61,GENERATOR,NAJ|POW,0.5
522,H13827865,H13827829,1,15/05/2022,15/06/2022,9,DRAWWORK,NAJ,0.5
523,H13827869,,1,15/05/2022,15/06/2022,22,MUDPUMP,ZSF|POW,1.5
524,H13827871,H13827869,1,15/05/2022,15/06/2022,33,DIESEL,JSU|LEK|NAJ|ZSF,1.0
525,H13827873,H13827869,1,15/05/2022,15/06/2022,32,GENERATOR,POW|JSU|NAJ,0.5
526,H13827875,H13827869,1,15/05/2022,15/06/2022,28,MUDPUMP,POW|ZSF|JSU,0.5
527,H13827877,H13827869,1,15/05/2022,15/06/2022,2,DIESEL,NAJ|POW|ZSF|JSU,1.0
528,H13827879,H13827869,1,15/05/2022,15/06/2022,51,DIESEL,ZSF|POW,2.0
529,H13827881,,1,15/05/2022,15/06/2022,31,DRAWWORK,JSU|NAJ|LEK|POW,1.5
530,H13827885,H13827881,1,15/05/2022,15/06/2022,11,DRILL,ZSF|POW,0.5
531,H13827889,H13827881,1,15/05/2022,15/06/2022,12,DRILL,NAJ|ZSF|LEK,2.0
532,H13827893,H13827881,1,15/05/2022,15/06/2022,61,DRAWWORK,NAJ,0.5
533,H13827897,H13827881,1,15/05/2022,15/06/2022,20,DIESEL,LEK|NAJ,1.0
534,H13827901,H13827881,1,15/05/2022,15/06/2022,22,DRAWWORK,LEK,2.0
535,H13827905,H13827881,1,15/05/2022,15/06/2022,11,DRILL,LEK|NAJ|JSU,2.0
536,H13827909,H13827881,1,15/05/2022,15/06/2022,20,DIESEL,ZSF|JSU|NAJ,0.5
537,H13827913,H13827881,1,15/05/2022,15/06/2022,23,DRILL,ZSF|NAJ|LEK,1.0
538,H13827917,,1,15/05/2022,15/06/2022,13,MUDPUMP,ZSF|NAJ,1.0
539,H13827919,H13827917,1,15/05/2022,15/06/2022,52,DRILL,JSU,0.5
540,H13827921,H13827917,1,15/05/2022,15/06/2022,62,DIESEL,JSU|POW,1.0
541,H13827923,H13827917,1,15/05/2022,15/06/2022,61,DRAWWORK,LEK|POW|JSU|ZSF,1.5
542,H13827925,H13827917,1,15/05/2022,15/06/2022,2,DRAWWORK,LEK,0.5
